i need information on a flight from san francisco to atlanta that would stop in fort worth .	O O O O O O O B-city_name I-city_name O B-city_name O O O O B-city_name I-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) stoploc ( city_name ( $city_name ) ) ) )	17 17 17 17 17 17 17 17 7 17 17 17 17 17 17 10 17 17 17 17 17 17 15 17 17 17 17
show me all flights from philadelphia to baltimore .	O O O O O B-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	8 8 8 8 8 8 8 8 5 8 8 8 8 8 8 7 8 8 8 8
what is bur .	O O B-airport_code O	ROOT ( atis_abbreviation ( airport_code ( $airport_code ) ) )	3 3 3 3 3 3 2 3 3 3
what is the first flight that travels from atlanta to baltimore that serves lunch .	O O O B-flight_mod O O O O B-city_name O B-city_name O O B-meal_description O	ROOT ( atis_flight ( flight_mod ( $flight_mod ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) meal_description ( $meal_description ) ) )	14 14 14 14 14 14 3 14 14 14 14 14 8 14 14 14 14 14 14 10 14 14 14 14 13 14 14 14
show flights between denver and san francisco for september seventeenth .	O O O B-city_name O B-city_name I-city_name O B-month_name B-day_number O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( month_name ( $month_name ) day_number ( $day_number ) ) ) )	10 10 10 10 10 10 10 10 3 10 10 10 10 10 10 5 10 10 10 10 10 10 8 10 10 10 9 10 10 10 10
do you fly a 747 from baltimore to san francisco .	O O O O B-aircraft_code O B-city_name O B-city_name I-city_name O	ROOT ( atis_flight ( aircraft_code ( $aircraft_code ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	10 10 10 10 10 10 4 10 10 10 10 10 6 10 10 10 10 10 10 8 10 10 10 10
i need a flight from atlanta to baltimore and this flight should arrive at 7 pm please .	O O O O O B-city_name O B-city_name O O O O O O B-time I-time O O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) arrive_time ( time ( $time ) ) ) )	17 17 17 17 17 17 17 17 5 17 17 17 17 17 17 7 17 17 17 17 17 17 14 17 17 17 17
i would like to know the types of ground transportation from the airport to las vegas .	O O O O O O O O O O O O O O B-city_name I-city_name O	ROOT ( atis_ground_service ( city_name ( $city_name ) ) )	16 16 16 16 16 16 14 16 16 16
i would like to fly to san francisco early in the day .	O O O O O O B-city_name I-city_name B-period_mod O O O O	ROOT ( atis_flight ( toloc ( city_name ( $city_name ) ) depart_time ( period_mod ( $period_mod ) ) ) )	12 12 12 12 12 12 12 12 6 12 12 12 12 12 12 8 12 12 12 12
morning flight from atlanta to philadelphia .	B-period_of_day O O B-city_name O B-city_name O	ROOT ( atis_flight ( depart_time ( period_of_day ( $period_of_day ) ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	6 6 6 6 6 6 6 6 0 6 6 6 6 6 6 3 6 6 6 6 6 6 5 6 6 6 6
i'd like to get a flight leaving san francisco and arriving at philadelphia pennsylvania .	O O O O O O O B-city_name I-city_name O O O B-city_name B-state_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) state_name ( $state_name ) ) ) )	14 14 14 14 14 14 14 14 7 14 14 14 14 14 14 12 14 14 14 13 14 14 14 14
list all flights from atlanta to dallas on friday .	O O O O B-city_name O B-city_name O B-day_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) ) ) )	9 9 9 9 9 9 9 9 4 9 9 9 9 9 9 6 9 9 9 9 9 9 8 9 9 9 9
all northwest flights with stopovers in denver .	O B-airline_name O O O O B-city_name O	ROOT ( atis_flight ( airline_name ( $airline_name ) stoploc ( city_name ( $city_name ) ) ) )	7 7 7 7 7 7 1 7 7 7 7 7 6 7 7 7 7
on usa air how many flights leaving oakland on july twenty seventh to boston nonstop .	O B-airline_name I-airline_name O O O O B-city_name O B-month_name B-day_number I-day_number O B-city_name B-flight_stop O	ROOT ( atis_flight ( airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) depart_date ( month_name ( $month_name ) day_number ( $day_number ) ) toloc ( city_name ( $city_name ) ) flight_stop ( $flight_stop ) ) )	15 15 15 15 15 15 1 15 15 15 15 15 7 15 15 15 15 15 15 9 15 15 15 10 15 15 15 15 15 15 13 15 15 15 15 14 15 15 15
i need a flight from pittsburgh to new york leaving at 5 pm .	O O O O O B-city_name O B-city_name I-city_name O O B-time I-time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( time ( $time ) ) ) )	13 13 13 13 13 13 13 13 5 13 13 13 13 13 13 7 13 13 13 13 13 13 11 13 13 13 13
i would like to book a flight for august twenty seventh with us air from baltimore to oakland what flights do you have available .	O O O O O O O O B-month_name B-day_number I-day_number O B-airline_name I-airline_name O B-city_name O B-city_name O O O O O O O	ROOT ( atis_flight ( depart_date ( month_name ( $month_name ) day_number ( $day_number ) ) airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	24 24 24 24 24 24 24 24 8 24 24 24 9 24 24 24 24 12 24 24 24 24 24 15 24 24 24 24 24 24 17 24 24 24 24
i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore .	O O O O O O O B-city_name I-city_name B-time_relative B-time I-time I-time O B-day_name O O O B-city_name O	ROOT ( atis_aircraft ( toloc ( city_name ( $city_name ) ) arrive_time ( time_relative ( $time_relative ) time ( $time ) ) arrive_date ( day_name ( $day_name ) ) fromloc ( city_name ( $city_name ) ) ) )	19 19 19 19 19 19 19 19 7 19 19 19 19 19 19 9 19 19 19 10 19 19 19 19 19 19 14 19 19 19 19 19 19 18 19 19 19 19
what flights leave from phoenix to nashville on american airlines .	O O O O B-city_name O B-city_name O B-airline_name I-airline_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) airline_name ( $airline_name ) ) )	10 10 10 10 10 10 10 10 4 10 10 10 10 10 10 6 10 10 10 10 8 10 10 10
show me all flights which leave pittsburgh tomorrow and arrive in baltimore after 5 o'clock pm .	O O O O O O B-city_name B-today_relative O O O B-city_name B-time_relative B-time I-time I-time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) depart_date ( today_relative ( $today_relative ) ) toloc ( city_name ( $city_name ) ) arrive_time ( time_relative ( $time_relative ) time ( $time ) ) ) )	16 16 16 16 16 16 16 16 6 16 16 16 16 16 16 7 16 16 16 16 16 16 11 16 16 16 16 16 16 12 16 16 16 13 16 16 16 16
find me a flight leaving boston at 12 o'clock .	O O O O O B-city_name O B-time I-time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) depart_time ( time ( $time ) ) ) )	9 9 9 9 9 9 9 9 5 9 9 9 9 9 9 7 9 9 9 9
show me the flights from indianapolis to orlando with round trip fares less than 1288 .	O O O O O B-city_name O B-city_name O B-round_trip I-round_trip O B-cost_relative O B-fare_amount O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) round_trip ( $round_trip ) cost_relative ( $cost_relative ) fare_amount ( $fare_amount ) ) )	15 15 15 15 15 15 15 15 5 15 15 15 15 15 15 7 15 15 15 15 9 15 15 15 12 15 15 15 14 15 15 15
am flights from dallas to san francisco .	B-period_of_day O O B-city_name O B-city_name I-city_name O	ROOT ( atis_flight ( depart_time ( period_of_day ( $period_of_day ) ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	7 7 7 7 7 7 7 7 0 7 7 7 7 7 7 3 7 7 7 7 7 7 5 7 7 7 7
i'd like to see all flights from denver to philadelphia .	O O O O O O O B-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	10 10 10 10 10 10 10 10 7 10 10 10 10 10 10 9 10 10 10 10
what is the cost of a first class ticket from baltimore to dallas .	O O O O O O B-class_type I-class_type O O B-city_name O B-city_name O	ROOT ( atis_airfare ( class_type ( $class_type ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	13 13 13 13 13 13 6 13 13 13 13 13 10 13 13 13 13 13 13 12 13 13 13 13
how do i get downtown from the toronto airport .	O O O O O O O B-airport_name I-airport_name O	ROOT ( atis_ground_service ( fromloc ( airport_name ( $airport_name ) ) ) )	9 9 9 9 9 9 9 9 7 9 9 9 9
from san francisco to denver .	O B-city_name I-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	5 5 5 5 5 5 5 5 1 5 5 5 5 5 5 4 5 5 5 5
what is booking class c .	O O O O B-fare_basis_code O	ROOT ( atis_abbreviation ( fare_basis_code ( $fare_basis_code ) ) )	5 5 5 5 5 5 4 5 5 5
show me the car rentals in baltimore .	O O O B-transport_type I-transport_type O B-city_name O	ROOT ( atis_ground_service ( transport_type ( $transport_type ) city_name ( $city_name ) ) )	7 7 7 7 7 7 3 7 7 7 6 7 7 7
what are the flights from boston to san francisco leaving tomorrow .	O O O O O B-city_name O B-city_name I-city_name O B-today_relative O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( today_relative ( $today_relative ) ) ) )	11 11 11 11 11 11 11 11 5 11 11 11 11 11 11 7 11 11 11 11 11 11 10 11 11 11 11
show me flights from new york to miami .	O O O O B-city_name I-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	8 8 8 8 8 8 8 8 4 8 8 8 8 8 8 7 8 8 8 8
show me the united flights from denver to baltimore .	O O O B-airline_name O O B-city_name O B-city_name O	ROOT ( atis_flight ( airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	9 9 9 9 9 9 3 9 9 9 9 9 6 9 9 9 9 9 9 8 9 9 9 9
does american airline fly from denver to pittsburgh .	O B-airline_name I-airline_name O O B-city_name O B-city_name O	ROOT ( atis_flight ( airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	8 8 8 8 8 8 1 8 8 8 8 8 5 8 8 8 8 8 8 7 8 8 8 8
show me the names of airlines in atlanta .	O O O O O O O B-city_name O	ROOT ( atis_airline ( city_name ( $city_name ) ) )	8 8 8 8 8 8 7 8 8 8
how much does flight ua 281 from boston to denver cost .	O O O O B-airline_code B-flight_number O B-city_name O B-city_name O O	ROOT ( atis_airfare ( airline_code ( $airline_code ) flight_number ( $flight_number ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 4 11 11 11 5 11 11 11 11 11 7 11 11 11 11 11 11 9 11 11 11 11
show me american flights from dallas to san francisco .	O O B-airline_name O O B-city_name O B-city_name I-city_name O	ROOT ( atis_flight ( airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	9 9 9 9 9 9 2 9 9 9 9 9 5 9 9 9 9 9 9 7 9 9 9 9
what is the earliest american airlines flight that i can get first class from philadelphia to dallas .	O O O B-flight_mod B-airline_name I-airline_name O O O O O B-class_type I-class_type O B-city_name O B-city_name O	ROOT ( atis_flight ( flight_mod ( $flight_mod ) airline_name ( $airline_name ) class_type ( $class_type ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	17 17 17 17 17 17 3 17 17 17 4 17 17 17 11 17 17 17 17 17 14 17 17 17 17 17 17 16 17 17 17 17
requesting flight information for flight from boston to baltimore on tuesday .	O O O O O O B-city_name O B-city_name O B-day_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) ) ) )	11 11 11 11 11 11 11 11 6 11 11 11 11 11 11 8 11 11 11 11 11 11 10 11 11 11 11
which airlines have flights from san francisco to washington by way of indianapolis .	O O O O O B-city_name I-city_name O B-city_name O O O B-city_name O	ROOT ( atis_airline ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) stoploc ( city_name ( $city_name ) ) ) )	13 13 13 13 13 13 13 13 5 13 13 13 13 13 13 8 13 13 13 13 13 13 12 13 13 13 13
all right give me the flight times in the morning on september twentieth from pittsburgh to san francisco .	O O O O O B-flight_time I-flight_time O O B-period_of_day O B-month_name B-day_number O B-city_name O B-city_name I-city_name O	ROOT ( atis_flight_time ( flight_time ( $flight_time ) depart_time ( period_of_day ( $period_of_day ) ) depart_date ( month_name ( $month_name ) day_number ( $day_number ) ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	18 18 18 18 18 18 5 18 18 18 18 18 9 18 18 18 18 18 18 11 18 18 18 12 18 18 18 18 18 18 14 18 18 18 18 18 18 16 18 18 18 18
list all flights from minneapolis to long beach on saturday .	O O O O B-city_name O B-city_name I-city_name O B-day_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) ) ) )	10 10 10 10 10 10 10 10 4 10 10 10 10 10 10 6 10 10 10 10 10 10 9 10 10 10 10
i'd like to find a flight from tampa to montreal that makes a stop in new york .	O O O O O O O B-city_name O B-city_name O O O O O B-city_name I-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) stoploc ( city_name ( $city_name ) ) ) )	17 17 17 17 17 17 17 17 7 17 17 17 17 17 17 9 17 17 17 17 17 17 15 17 17 17 17
what flights go from dallas to denver after 3 pm .	O O O O B-city_name O B-city_name B-time_relative B-time I-time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( time_relative ( $time_relative ) time ( $time ) ) ) )	10 10 10 10 10 10 10 10 4 10 10 10 10 10 10 6 10 10 10 10 10 10 7 10 10 10 8 10 10 10 10
how much is the ground transportation between atlanta and downtown .	O O O O O O O B-city_name O O O	ROOT ( atis_ground_fare ( fromloc ( city_name ( $city_name ) ) ) )	10 10 10 10 10 10 10 10 7 10 10 10 10
show me round trip fares from pittsburgh to philadelphia .	O O B-round_trip I-round_trip O O B-city_name O B-city_name O	ROOT ( atis_airfare ( round_trip ( $round_trip ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	9 9 9 9 9 9 2 9 9 9 9 9 6 9 9 9 9 9 9 8 9 9 9 9
show me flights from atlanta to washington .	O O O O B-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	7 7 7 7 7 7 7 7 4 7 7 7 7 7 7 6 7 7 7 7
i need a flight to atlanta this afternoon .	O O O O O B-city_name B-today_relative B-period_of_day O	ROOT ( atis_flight ( toloc ( city_name ( $city_name ) ) depart_date ( today_relative ( $today_relative ) ) depart_time ( period_of_day ( $period_of_day ) ) ) )	8 8 8 8 8 8 8 8 5 8 8 8 8 8 8 6 8 8 8 8 8 8 7 8 8 8 8
information on american airlines flight from washington to philadelphia .	O O B-airline_name I-airline_name O O B-city_name O B-city_name O	ROOT ( atis_flight ( airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	9 9 9 9 9 9 2 9 9 9 9 9 6 9 9 9 9 9 9 8 9 9 9 9
show departures from atlanta for american .	O O O B-city_name O B-airline_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) airline_name ( $airline_name ) ) )	6 6 6 6 6 6 6 6 3 6 6 6 6 5 6 6 6
flights on american from phoenix to chicago on wednesday .	O O B-airline_name O B-city_name O B-city_name O B-day_name O	ROOT ( atis_flight ( airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) ) ) )	9 9 9 9 9 9 2 9 9 9 9 9 4 9 9 9 9 9 9 6 9 9 9 9 9 9 8 9 9 9 9
what is the distance from la guardia to new york's downtown .	O O O O O B-airport_name I-airport_name O B-city_name I-city_name O O	ROOT ( atis_distance ( fromloc ( airport_name ( $airport_name ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 11 11 5 11 11 11 11 11 11 8 11 11 11 11
is there a delta flight from boston to san francisco that stops in denver .	O O O B-airline_name O O B-city_name O B-city_name I-city_name O O O B-city_name O	ROOT ( atis_flight ( airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) stoploc ( city_name ( $city_name ) ) ) )	14 14 14 14 14 14 3 14 14 14 14 14 6 14 14 14 14 14 14 8 14 14 14 14 14 14 13 14 14 14 14
show me the earliest nonstop flight from dallas to houston .	O O O B-flight_mod B-flight_stop O O B-city_name O B-city_name O	ROOT ( atis_flight ( flight_mod ( $flight_mod ) flight_stop ( $flight_stop ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	10 10 10 10 10 10 3 10 10 10 4 10 10 10 10 10 7 10 10 10 10 10 10 9 10 10 10 10
what flight do you have from atlanta to dallas on august twenty seventh in the morning .	O O O O O O B-city_name O B-city_name O B-month_name B-day_number I-day_number O O B-period_of_day O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( month_name ( $month_name ) day_number ( $day_number ) ) depart_time ( period_of_day ( $period_of_day ) ) ) )	16 16 16 16 16 16 16 16 6 16 16 16 16 16 16 8 16 16 16 16 16 16 10 16 16 16 11 16 16 16 16 16 16 15 16 16 16 16
i want a flight from toronto to montreal that leaves early friday morning .	O O O O O B-city_name O B-city_name O O B-period_mod B-day_name B-period_of_day O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( period_mod ( $period_mod ) period_of_day ( $period_of_day ) ) depart_date ( day_name ( $day_name ) ) ) )	13 13 13 13 13 13 13 13 5 13 13 13 13 13 13 7 13 13 13 13 13 13 10 13 13 13 12 13 13 13 13 13 13 11 13 13 13 13
what is the cheapest round trip fare from atlanta to pittsburgh .	O O O B-cost_relative B-round_trip I-round_trip O O B-city_name O B-city_name O	ROOT ( atis_airfare ( cost_relative ( $cost_relative ) round_trip ( $round_trip ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 3 11 11 11 4 11 11 11 11 11 8 11 11 11 11 11 11 10 11 11 11 11
pm flights leaving san francisco arriving boston .	B-period_of_day O O B-city_name I-city_name O B-city_name O	ROOT ( atis_flight ( depart_time ( period_of_day ( $period_of_day ) ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	7 7 7 7 7 7 7 7 0 7 7 7 7 7 7 3 7 7 7 7 7 7 6 7 7 7 7
flights from jfk or la guardia to cleveland .	O O B-airport_code B-or B-airport_name I-airport_name O B-city_name O	ROOT ( atis_flight ( fromloc ( airport_code ( $airport_code ) airport_name ( $airport_name ) ) or ( $or ) toloc ( city_name ( $city_name ) ) ) )	8 8 8 8 8 8 8 8 2 8 8 8 4 8 8 8 8 3 8 8 8 8 8 7 8 8 8 8
which airlines fly between boston and pittsburgh .	O O O O B-city_name O B-city_name O	ROOT ( atis_airline ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	7 7 7 7 7 7 7 7 4 7 7 7 7 7 7 6 7 7 7 7
all flights from pittsburgh to philadelphia next tuesday arriving near 6 o'clock .	O O O B-city_name O B-city_name B-date_relative B-day_name O B-time_relative B-time I-time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( date_relative ( $date_relative ) day_name ( $day_name ) ) arrive_time ( time_relative ( $time_relative ) time ( $time ) ) ) )	12 12 12 12 12 12 12 12 3 12 12 12 12 12 12 5 12 12 12 12 12 12 6 12 12 12 7 12 12 12 12 12 12 9 12 12 12 10 12 12 12 12
show me the flights from salt lake city to st. petersburg late night on tuesday .	O O O O O B-city_name I-city_name I-city_name O B-city_name I-city_name B-period_mod B-period_of_day O B-day_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( period_mod ( $period_mod ) period_of_day ( $period_of_day ) ) depart_date ( day_name ( $day_name ) ) ) )	15 15 15 15 15 15 15 15 5 15 15 15 15 15 15 9 15 15 15 15 15 15 11 15 15 15 12 15 15 15 15 15 15 14 15 15 15 15
sure i want to go from philadelphia to dallas .	O O O O O O B-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	9 9 9 9 9 9 9 9 6 9 9 9 9 9 9 8 9 9 9 9
i'd like information on flights between philadelphia and san francisco with a stop in dallas .	O O O O O O B-city_name O B-city_name I-city_name O O O O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) stoploc ( city_name ( $city_name ) ) ) )	15 15 15 15 15 15 15 15 6 15 15 15 15 15 15 8 15 15 15 15 15 15 14 15 15 15 15
please find a flight on delta from philadelphia to san francisco and give me the flight numbers .	O O O O O B-airline_name O B-city_name O B-city_name I-city_name O O O O O O O	ROOT ( atis_flight ( airline_name ( $airline_name ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	17 17 17 17 17 17 5 17 17 17 17 17 7 17 17 17 17 17 17 9 17 17 17 17
what flights leave from nashville to milwaukee .	O O O O B-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	7 7 7 7 7 7 7 7 4 7 7 7 7 7 7 6 7 7 7 7
show me all the flights arriving in charlotte around 5 pm next monday please .	O O O O O O O B-city_name B-time_relative B-time I-time B-date_relative B-day_name O O	ROOT ( atis_flight ( toloc ( city_name ( $city_name ) ) arrive_time ( time_relative ( $time_relative ) time ( $time ) ) arrive_date ( date_relative ( $date_relative ) day_name ( $day_name ) ) ) )	14 14 14 14 14 14 14 14 7 14 14 14 14 14 14 8 14 14 14 9 14 14 14 14 14 14 11 14 14 14 12 14 14 14 14
list flights from atlanta to boston leaving between 6 pm and 10 pm on august eighth .	O O O B-city_name O B-city_name O O B-start_time I-start_time O B-end_time I-end_time O B-month_name B-day_number O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( start_time ( $start_time ) end_time ( $end_time ) ) depart_date ( month_name ( $month_name ) day_number ( $day_number ) ) ) )	16 16 16 16 16 16 16 16 3 16 16 16 16 16 16 5 16 16 16 16 16 16 8 16 16 16 11 16 16 16 16 16 16 14 16 16 16 15 16 16 16 16
flights from pittsburgh to baltimore between 10 am and 2 pm .	O O B-city_name O B-city_name O B-start_time I-start_time O B-end_time I-end_time O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( start_time ( $start_time ) end_time ( $end_time ) ) ) )	11 11 11 11 11 11 11 11 2 11 11 11 11 11 11 4 11 11 11 11 11 11 6 11 11 11 9 11 11 11 11
what is mco .	O O B-airport_code O	ROOT ( atis_abbreviation ( airport_code ( $airport_code ) ) )	3 3 3 3 3 3 2 3 3 3
what is the meaning of restriction ap80 .	O O O O O O B-restriction_code O	ROOT ( atis_abbreviation ( restriction_code ( $restriction_code ) ) )	7 7 7 7 7 7 6 7 7 7
list the cheapest flight from charlotte to memphis .	O O B-cost_relative O O B-city_name O B-city_name O	ROOT ( atis_flight ( cost_relative ( $cost_relative ) fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	8 8 8 8 8 8 2 8 8 8 8 8 5 8 8 8 8 8 8 7 8 8 8 8
what flights leave phoenix on wednesday evening and arrive in milwaukee .	O O O B-city_name O B-day_name B-period_of_day O O O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) depart_date ( day_name ( $day_name ) ) depart_time ( period_of_day ( $period_of_day ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 11 11 3 11 11 11 11 11 11 5 11 11 11 11 11 11 6 11 11 11 11 11 11 10 11 11 11 11
how many cities are served by eastern with first class flights .	O O O O O O B-airline_name O B-class_type I-class_type O O	ROOT ( atis_quantity ( airline_name ( $airline_name ) class_type ( $class_type ) ) )	11 11 11 11 11 11 6 11 11 11 8 11 11 11
show me flights from philadelphia to baltimore .	O O O O B-city_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	7 7 7 7 7 7 7 7 4 7 7 7 7 7 7 6 7 7 7 7
list the flights arriving in atlanta from boston between 4 and 8 pm .	O O O O O B-city_name O B-city_name O B-start_time O B-end_time I-end_time O	ROOT ( atis_flight ( toloc ( city_name ( $city_name ) ) fromloc ( city_name ( $city_name ) ) arrive_time ( start_time ( $start_time ) end_time ( $end_time ) ) ) )	13 13 13 13 13 13 13 13 5 13 13 13 13 13 13 7 13 13 13 13 13 13 9 13 13 13 11 13 13 13 13
show all flights from pittsburgh to san francisco on july twenty eighth 1991 .	O O O O B-city_name O B-city_name I-city_name O B-month_name B-day_number I-day_number B-year O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_date ( month_name ( $month_name ) day_number ( $day_number ) year ( $year ) ) ) )	13 13 13 13 13 13 13 13 4 13 13 13 13 13 13 6 13 13 13 13 13 13 9 13 13 13 10 13 13 13 12 13 13 13 13
list nonstop flights from baltimore washington airport to oakland that depart in the afternoon .	O B-flight_stop O O B-city_name B-airport_name I-airport_name O B-city_name O O O O B-period_of_day O	ROOT ( atis_flight ( flight_stop ( $flight_stop ) fromloc ( city_name ( $city_name ) airport_name ( $airport_name ) ) toloc ( city_name ( $city_name ) ) arrive_time ( period_of_day ( $period_of_day ) ) ) )	14 14 14 14 14 14 1 14 14 14 14 14 4 14 14 14 5 14 14 14 14 14 14 8 14 14 14 14 14 14 13 14 14 14 14
flights from newark new jersey to cleveland .	O O B-city_name B-state_name I-state_name O B-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) state_name ( $state_name ) ) toloc ( city_name ( $city_name ) ) ) )	7 7 7 7 7 7 7 7 2 7 7 7 3 7 7 7 7 7 7 6 7 7 7 7
list all flights going from boston to atlanta before 7 am on thursday .	O O O O O B-city_name O B-city_name B-time_relative B-time I-time O B-day_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) depart_time ( time_relative ( $time_relative ) time ( $time ) ) depart_date ( day_name ( $day_name ) ) ) )	13 13 13 13 13 13 13 13 5 13 13 13 13 13 13 7 13 13 13 13 13 13 8 13 13 13 9 13 13 13 13 13 13 12 13 13 13 13
i want to make a trip from washington to san francisco .	O O O O O O O B-city_name O B-city_name I-city_name O	ROOT ( atis_flight ( fromloc ( city_name ( $city_name ) ) toloc ( city_name ( $city_name ) ) ) )	11 11 11 11 11 11 11 11 7 11 11 11 11 11 11 9 11 11 11 11
